source	target	weight
h1SMcG0017995	h1SMcG0021987	0.8352846
h1SMcG0017995	h1SMnG0006514	0.83528495
h1SMcG0023128	h1SMcG0001086	0.835285
h1SMcG0006347	h1SMcG0018015	0.83528566
h1SMcG0009963	h1SMcG0000910	0.8352859
h1SMcG0006042	h1SMcG0001838	0.8352862
h1SMcG0010789	h1SMcG0022064	0.8352882
h1SMcG0006666	h1SMcG0011120	0.83528936
h1SMcG0019233	h1SMcG0007271	0.83529073
h1SMcG0023128	h1SMcG0021887	0.8352908
h1SMcG0017653	h1SMcG0020696	0.8352914
h1SMcG0003298	h1SMcG0017455	0.835293
h1SMcG0010609	h1SMnG0004364	0.83529323
h1SMcG0017602	h1SMcG0002839	0.8352934
h1SMcG0009963	h1SMcG0015552	0.83529466
h1SMcG0008833	h1SMcG0009520	0.8352952
h1SMcG0020741	h1SMcG0016013	0.8352962
h1SMcG0017602	h1SMcG0004458	0.83529717
h1SMcG0009963	h1SMcG0020205	0.8352976
h1SMcG0010789	h1SMcG0004836	0.8352982
h1SMcG0016703	h1SMcG0015018	0.83529824
h1SMcG0007933	h1SMcG0010950	0.8352985
h1SMcG0011556	h1SMcG0004329	0.8352992
h1SMcG0008246	h1SMcG0008108	0.83529925
h1SMcG0007329	h1SMcG0008534	0.8352995
h1SMcG0001750	h1SMcG0009923	0.8352998
h1SMcG0023128	h1SMnG0027925	0.8353007
h1SMcG0006347	h1SMcG0009937	0.8353018
h1SMcG0023128	h1SMnG0011940	0.83530205
h1SMcG0023128	h1SMcG0003451	0.8353021
h1SMcG0015294	h1SMcG0022168	0.83530354
h1SMcG0017602	h1SMcG0003929	0.8353045
h1SMcG0007329	h1SMcG0015103	0.8353061
h1SMcG0020592	h1SMcG0003665	0.8353062
h1SMcG0008246	h1SMcG0015668	0.8353063
h1SMcG0006042	h1SMcG0014400	0.83530796
h1SMcG0004713	h1SMnG0015346	0.8353092
h1SMcG0020741	h1SMnG0000112	0.8353103
h1SMcG0001116	h1SMcG0020725	0.8353105
h1SMcG0022624	h1SMcG0000319	0.8353105
h1SMcG0001098	h1SMcG0022530	0.8353107
h1SMcG0006347	h1SMcG0016774	0.8353128
h1SMcG0009963	h1SMcG0019348	0.8353138
h1SMcG0013179	h1SMcG0010438	0.83531433
h1SMcG0020592	h1SMcG0018034	0.83531445
h1SMcG0015294	h1SMcG0015286	0.8353148
h1SMcG0013166	h1SMcG0007193	0.83531487
h1SMcG0001434	h1SMcG0018748	0.8353162
h1SMcG0017602	h1SMcG0020909	0.8353174
h1SMcG0020741	h1SMcG0008785	0.83531886
h1SMcG0006042	h1SMcG0018202	0.83532023
h1SMcG0017653	h1SMcG0011857	0.83532053
h1SMcG0006042	h1SMcG0014225	0.8353207
h1SMcG0010609	h1SMcG0002438	0.8353209
h1SMcG0015294	h1SMcG0007758	0.83532095
h1SMcG0016730	h1SMcG0007062	0.83532107
h1SMcG0007329	h1SMcG0004566	0.83532184
h1SMcG0011310	h1SMnG0003936	0.83532196
h1SMcG0017995	h1SMcG0014274	0.83532226
h1SMcG0007933	h1SMcG0015875	0.83532256
h1SMcG0011844	h1SMcG0012943	0.8353246
h1SMcG0016730	h1SMcG0018180	0.83532494
h1SMcG0004695	h1SMcG0000169	0.8353253
h1SMcG0017602	h1SMnG0014628	0.83532566
h1SMcG0011556	h1SMcG0018052	0.83532566
h1SMcG0022624	h1SMcG0019154	0.8353258
h1SMcG0010609	h1SMcG0000067	0.8353261
h1SMcG0016703	h1SMcG0018446	0.8353277
h1SMcG0015422	h1SMnG0004780	0.83532864
h1SMcG0020741	h1SMcG0006382	0.83532906
h1SMcG0007329	h1SMcG0022632	0.83532923
h1SMcG0008833	h1SMnG0010906	0.83532965
h1SMcG0023128	h1SMcG0003411	0.83533007
h1SMcG0006281	h1SMcG0020403	0.8353302
h1SMcG0022918	h1SMcG0010014	0.83533025
h1SMcG0003298	h1SMcG0003450	0.8353303
h1SMcG0001116	h1SMcG0018508	0.8353303
h1SMcG0006375	h1SMcG0001128	0.83533096
h1SMcG0006281	h1SMcG0021172	0.835331
h1SMcG0004888	h1SMcG0017837	0.835331
h1SMcG0006042	h1SMcG0011216	0.8353316
h1SMcG0001116	h1SMnG0035606	0.8353318
h1SMcG0006281	h1SMcG0007112	0.835332
h1SMcG0016703	h1SMcG0016251	0.8353355
h1SMcG0006548	h1SMcG0007006	0.8353357
h1SMcG0013166	h1SMcG0020725	0.835336
h1SMcG0022624	h1SMcG0014350	0.83533615
h1SMcG0020741	h1SMcG0013676	0.8353364
h1SMcG0020592	h1SMcG0015183	0.8353365
h1SMcG0001116	h1SMcG0006557	0.835337
h1SMcG0020741	h1SMcG0001395	0.83533716
h1SMcG0016730	h1SMcG0007026	0.8353397
h1SMcG0006261	h1SMcG0022628	0.8353404
