source	target	weight
h1SMcG0006042	h1SMnG0008112	0.83491045
h1SMcG0021295	h1SMcG0014195	0.83491224
h1SMcG0019233	h1SMcG0000966	0.8349125
h1SMcG0015294	h1SMcG0018669	0.8349125
h1SMcG0016956	h1SMcG0011900	0.8349132
h1SMcG0006666	h1SMcG0020908	0.8349136
h1SMcG0001531	h1SMcG0020609	0.8349136
h1SMcG0006375	h1SMcG0008599	0.83491415
h1SMcG0007933	h1SMcG0022565	0.8349151
h1SMcG0017602	h1SMcG0017139	0.8349151
h1SMcG0007329	h1SMcG0022474	0.83491576
h1SMcG0019233	h1SMcG0019428	0.8349174
h1SMcG0006508	h1SMcG0009848	0.8349175
h1SMcG0007325	h1SMcG0016457	0.83491874
h1SMcG0023128	h1SMnG0013690	0.8349188
h1SMcG0004476	h1SMcG0014195	0.83491886
h1SMcG0006281	h1SMcG0009346	0.83492094
h1SMcG0010412	h1SMnG0012244	0.8349213
h1SMcG0007325	h1SMcG0010866	0.8349216
h1SMcG0006347	h1SMcG0020887	0.8349217
h1SMcG0006347	h1SMcG0014512	0.83492196
h1SMcG0007329	h1SMcG0005524	0.834923
h1SMcG0006042	h1SMcG0021029	0.83492434
h1SMcG0006375	h1SMcG0010700	0.8349248
h1SMcG0003298	h1SMcG0004811	0.8349254
h1SMcG0009369	h1SMcG0017429	0.8349258
h1SMcG0006281	h1SMcG0008139	0.8349258
h1SMcG0011844	h1SMcG0008596	0.83492655
h1SMcG0007325	h1SMcG0009756	0.83492684
h1SMcG0006347	h1SMcG0010519	0.834928
h1SMcG0009369	h1SMcG0011235	0.83492804
h1SMcG0020592	h1SMcG0016612	0.83492917
h1SMcG0001434	h1SMcG0006563	0.8349297
h1SMcG0019233	h1SMcG0000010	0.83493006
h1SMcG0006042	h1SMcG0010352	0.83493173
h1SMcG0008373	h1SMcG0000356	0.8349329
h1SMcG0015294	h1SMcG0007057	0.8349334
h1SMcG0011688	h1SMcG0001082	0.8349346
h1SMcG0010707	h1SMcG0020718	0.83493567
h1SMcG0003269	h1SMcG0001133	0.83493567
h1SMcG0006347	h1SMnG0018825	0.834936
h1SMcG0020191	h1SMcG0020716	0.83493656
h1SMcG0003298	h1SMnG0002780	0.8349372
h1SMcG0003298	h1SMcG0017640	0.8349372
h1SMcG0006635	h1SMcG0021283	0.8349398
h1SMcG0019233	h1SMcG0018165	0.83494043
h1SMcG0001531	h1SMcG0014865	0.83494127
h1SMcG0008373	h1SMcG0021076	0.83494246
h1SMcG0001531	h1SMcG0006502	0.83494276
h1SMcG0023128	h1SMcG0006529	0.8349431
h1SMcG0010076	h1SMcG0001017	0.83494365
h1SMcG0006548	h1SMcG0018399	0.8349455
h1SMcG0020144	h1SMcG0022633	0.8349456
h1SMcG0010220	h1SMcG0021001	0.8349457
h1SMcG0006635	h1SMcG0009987	0.8349459
h1SMcG0011310	h1SMcG0015725	0.83494604
h1SMcG0016956	h1SMcG0005407	0.8349467
h1SMcG0006042	h1SMcG0004589	0.8349468
h1SMcG0009686	h1SMcG0008893	0.83494705
h1SMcG0011844	h1SMcG0018853	0.8349472
h1SMcG0019233	h1SMcG0020414	0.8349473
h1SMcG0021295	h1SMcG0001630	0.83494776
h1SMcG0011310	h1SMcG0020627	0.83494824
h1SMcG0001531	h1SMcG0019154	0.83494955
h1SMcG0001531	h1SMcG0013621	0.83495086
h1SMcG0016956	h1SMcG0020692	0.8349509
h1SMcG0003298	h1SMcG0022208	0.8349516
h1SMcG0011310	h1SMnG0030600	0.83495283
h1SMcG0003269	h1SMcG0021544	0.8349535
h1SMcG0020144	h1SMcG0017458	0.83495367
h1SMcG0006508	h1SMcG0019847	0.83495396
h1SMcG0006548	h1SMcG0008887	0.8349545
h1SMcG0011688	h1SMcG0015422	0.83495456
h1SMcG0023128	h1SMnG0032656	0.83495504
h1SMcG0006375	h1SMcG0015491	0.83495504
h1SMcG0009963	h1SMcG0019094	0.8349559
h1SMcG0011310	h1SMnG0025657	0.8349576
h1SMcG0006042	h1SMnG0020470	0.83495826
h1SMcG0006375	h1SMnG0009120	0.8349583
h1SMcG0008246	h1SMcG0020475	0.8349586
h1SMcG0009369	h1SMcG0019454	0.8349606
h1SMcG0004687	h1SMcG0022554	0.83496064
h1SMcG0011310	h1SMnG0034496	0.83496064
h1SMcG0006508	h1SMcG0017674	0.83496076
h1SMcG0021295	h1SMcG0018373	0.83496106
h1SMcG0020144	h1SMcG0005547	0.8349613
h1SMcG0010789	h1SMcG0017755	0.8349614
h1SMcG0009686	h1SMcG0000176	0.83496207
h1SMcG0011844	h1SMcG0017775	0.83496344
h1SMcG0008246	h1SMcG0016189	0.83496374
h1SMcG0008246	h1SMcG0010899	0.8349639
h1SMcG0001180	h1SMnG0029116	0.8349642
h1SMcG0023128	h1SMnG0032171	0.83496475
h1SMcG0001531	h1SMcG0006597	0.8349648
h1SMcG0009686	h1SMcG0000766	0.834965
h1SMcG0023128	h1SMcG0011897	0.83496517
h1SMcG0019233	h1SMnG0014072	0.83496535
h1SMcG0006666	h1SMcG0017715	0.83496565
h1SMcG0001180	h1SMcG0013986	0.83496577
h1SMcG0020191	h1SMcG0021132	0.8349662
h1SMcG0017255	h1SMcG0021543	0.8349683
h1SMcG0010412	h1SMcG0000149	0.834969
h1SMcG0017602	h1SMcG0002732	0.8349696
h1SMcG0016956	h1SMcG0020195	0.8349705
h1SMcG0006347	h1SMnG0007408	0.83497185
h1SMcG0006347	h1SMcG0019073	0.83497286
h1SMcG0000656	h1SMcG0010186	0.83497286
h1SMcG0023128	h1SMnG0022344	0.83497375
h1SMcG0007933	h1SMcG0000014	0.8349746
h1SMcG0010789	h1SMcG0014430	0.8349748
h1SMcG0020191	h1SMcG0020697	0.8349752
h1SMcG0017602	h1SMcG0021406	0.8349754
h1SMcG0007933	h1SMcG0020197	0.8349755
h1SMcG0011688	h1SMcG0009391	0.834976
h1SMcG0020144	h1SMnG0025351	0.83497626
h1SMcG0010412	h1SMnG0035299	0.83497655
h1SMcG0022918	h1SMnG0034279	0.8349777
h1SMcG0001180	h1SMcG0016481	0.8349789
h1SMcG0009963	h1SMcG0021558	0.8349799
h1SMcG0007329	h1SMcG0020665	0.83498037
h1SMcG0010076	h1SMcG0006461	0.83498114
h1SMcG0019233	h1SMcG0005776	0.83498126
h1SMcG0017255	h1SMcG0020459	0.83498156
h1SMcG0009963	h1SMcG0017557	0.8349816
h1SMcG0009963	h1SMcG0019332	0.83498174
h1SMcG0023128	h1SMnG0009962	0.83498186
h1SMcG0023128	h1SMcG0019980	0.8349821
h1SMcG0022918	h1SMcG0013672	0.83498245
h1SMcG0009963	h1SMcG0000623	0.83498263
h1SMcG0011844	h1SMnG0026133	0.83498293
h1SMcG0011844	h1SMnG0018702	0.8349846
h1SMcG0006042	h1SMnG0011391	0.83498466
h1SMcG0020760	h1SMcG0009291	0.83498466
h1SMcG0010707	h1SMcG0021131	0.8349866
h1SMcG0015422	h1SMcG0010405	0.83498716
h1SMcG0010707	h1SMcG0022424	0.8349875
h1SMcG0006548	h1SMcG0000361	0.8349881
h1SMcG0006548	h1SMcG0013160	0.8349887
h1SMcG0019233	h1SMcG0017252	0.8349887
