source	target	weight
h1SMcG0019688	h1SMnG0014538	0.8358209
h1SMcG0018872	h1SMnG0002372	0.835821
h1SMcG0017995	h1SMnG0007847	0.8358225
h1SMcG0014619	h1SMcG0000952	0.8358229
h1SMcG0019688	h1SMcG0017730	0.8358232
h1SMcG0006508	h1SMcG0015707	0.83582336
h1SMcG0009963	h1SMcG0000520	0.8358234
h1SMcG0020592	h1SMnG0017375	0.8358237
h1SMcG0010789	h1SMcG0017670	0.8358239
h1SMcG0003269	h1SMcG0019461	0.8358248
h1SMcG0008907	h1SMcG0015403	0.8358249
h1SMcG0004476	h1SMcG0009340	0.8358255
h1SMcG0011310	h1SMnG0016168	0.8358268
h1SMcG0006193	h1SMcG0019630	0.83582836
h1SMcG0011310	h1SMcG0012450	0.8358284
h1SMcG0006548	h1SMcG0002120	0.83582884
h1SMcG0010789	h1SMcG0019816	0.8358291
h1SMcG0017602	h1SMcG0021257	0.83582956
h1SMcG0017602	h1SMcG0016394	0.83582985
h1SMcG0017602	h1SMcG0014297	0.83583015
h1SMcG0000079	h1SMcG0020197	0.8358322
h1SMcG0003269	h1SMcG0021252	0.8358333
h1SMcG0019233	h1SMcG0004405	0.8358349
h1SMcG0008246	h1SMcG0002634	0.8358352
h1SMcG0011310	h1SMcG0008940	0.8358353
h1SMcG0011844	h1SMcG0013550	0.8358354
h1SMcG0006193	h1SMcG0015163	0.83583546
h1SMcG0003269	h1SMcG0000766	0.83583623
h1SMcG0016703	h1SMcG0016487	0.8358369
h1SMcG0006548	h1SMcG0017919	0.83583736
h1SMcG0018872	h1SMcG0020979	0.8358381
h1SMcG0010609	h1SMcG0020429	0.8358385
h1SMcG0016956	h1SMcG0021055	0.83583885
h1SMcG0017995	h1SMnG0028159	0.8358391
h1SMcG0006508	h1SMcG0016746	0.8358393
h1SMcG0001098	h1SMcG0000657	0.8358397
h1SMcG0017995	h1SMnG0015146	0.8358403
h1SMcG0011310	h1SMcG0019283	0.8358405
h1SMcG0001098	h1SMcG0016798	0.8358415
h1SMcG0006548	h1SMcG0010593	0.8358434
h1SMcG0019233	h1SMcG0003579	0.8358447
h1SMcG0006548	h1SMcG0012308	0.8358451
h1SMcG0003130	h1SMcG0010742	0.8358457
h1SMcG0001098	h1SMcG0003620	0.83584577
h1SMcG0019688	h1SMcG0014369	0.83584607
h1SMcG0017995	h1SMnG0009627	0.8358461
h1SMcG0017602	h1SMcG0007497	0.83584654
h1SMcG0006347	h1SMnG0011845	0.83584684
h1SMcG0019688	h1SMcG0021350	0.8358471
h1SMcG0010990	h1SMcG0018555	0.83584744
h1SMcG0023128	h1SMcG0013611	0.8358478
h1SMcG0016730	h1SMcG0011080	0.8358486
h1SMcG0016956	h1SMcG0016488	0.835849
h1SMcG0004816	h1SMcG0007886	0.8358495
h1SMcG0017995	h1SMnG0009471	0.8358513
h1SMcG0023128	h1SMnG0032635	0.835852
h1SMcG0006375	h1SMcG0022503	0.8358521
h1SMcG0006281	h1SMcG0014981	0.8358522
h1SMcG0001098	h1SMnG0024147	0.835853
h1SMcG0020592	h1SMnG0026030	0.8358538
h1SMcG0010609	h1SMcG0012384	0.83585405
h1SMcG0019688	h1SMcG0016740	0.8358549
h1SMcG0006042	h1SMcG0019433	0.8358556
h1SMcG0006193	h1SMcG0010329	0.83585626
h1SMcG0004713	h1SMcG0018242	0.8358573
h1SMcG0007329	h1SMcG0007833	0.8358582
h1SMcG0006548	h1SMnG0024200	0.8358592
h1SMcG0011310	h1SMcG0020034	0.8358604
h1SMcG0006193	h1SMcG0003466	0.8358608
h1SMcG0008246	h1SMcG0023044	0.8358612
h1SMcG0014619	h1SMcG0009246	0.83586127
h1SMcG0011310	h1SMcG0006216	0.8358632
h1SMcG0009963	h1SMnG0021190	0.83586377
h1SMcG0020760	h1SMcG0009130	0.83586466
h1SMcG0006508	h1SMcG0020187	0.8358654
h1SMcG0018872	h1SMcG0005740	0.8358656
h1SMcG0006375	h1SMcG0022488	0.8358656
h1SMcG0023128	h1SMnG0021423	0.83586574
h1SMcG0009686	h1SMcG0015937	0.835866
h1SMcG0015595	h1SMcG0016307	0.8358675
h1SMcG0011310	h1SMcG0018753	0.83586776
h1SMcG0001098	h1SMcG0015782	0.83586824
h1SMcG0019233	h1SMcG0020990	0.83586854
h1SMcG0001098	h1SMcG0013232	0.83586866
h1SMcG0004888	h1SMcG0022565	0.83586884
h1SMcG0006375	h1SMcG0016684	0.83586895
h1SMcG0014619	h1SMnG0027990	0.8358694
h1SMcG0009963	h1SMnG0001842	0.8358705
h1SMcG0015595	h1SMnG0023198	0.83587134
h1SMcG0019233	h1SMcG0003379	0.83587146
h1SMcG0013166	h1SMnG0023198	0.8358728
h1SMcG0009686	h1SMcG0000623	0.83587384
h1SMcG0017995	h1SMcG0009402	0.83587414
h1SMcG0006548	h1SMcG0002125	0.8358756
h1SMcG0006281	h1SMcG0019655	0.8358769
h1SMcG0008907	h1SMcG0000906	0.8358774
h1SMcG0017995	h1SMcG0017247	0.83587885
h1SMcG0019688	h1SMcG0022201	0.8358792
h1SMcG0006042	h1SMcG0012453	0.8358798
h1SMcG0006347	h1SMcG0022573	0.83587986
h1SMcG0011310	h1SMcG0020894	0.8358806
h1SMcG0004713	h1SMcG0022167	0.83588064
h1SMcG0019688	h1SMcG0012748	0.8358812
h1SMcG0009963	h1SMnG0011899	0.83588153
h1SMcG0011844	h1SMcG0006651	0.8358817
h1SMcG0001098	h1SMcG0011684	0.8358818
h1SMcG0009686	h1SMnG0018043	0.835882
h1SMcG0003130	h1SMcG0008353	0.835882
h1SMcG0019233	h1SMcG0014597	0.8358837
h1SMcG0009686	h1SMcG0005083	0.8358852
h1SMcG0008373	h1SMcG0018213	0.8358852
h1SMcG0006042	h1SMcG0013232	0.8358859
h1SMcG0006508	h1SMcG0016420	0.83588654
