source	target	weight
h1SMcG0010220	h1SMcG0007886	0.84132594
h1SMcG0011310	h1SMnG0008313	0.84132606
h1SMcG0023128	h1SMcG0018384	0.8413263
h1SMcG0003298	h1SMnG0026302	0.84132683
h1SMcG0004816	h1SMcG0001011	0.8413273
h1SMcG0001098	h1SMcG0022472	0.8413284
h1SMcG0006548	h1SMcG0000076	0.8413285
h1SMcG0008246	h1SMcG0015909	0.84132946
h1SMcG0020191	h1SMcG0020629	0.8413301
h1SMcG0001531	h1SMcG0014745	0.84133035
h1SMcG0006548	h1SMcG0001126	0.8413306
h1SMcG0008246	h1SMnG0009761	0.841331
h1SMcG0010990	h1SMcG0015403	0.84133196
h1SMcG0013177	h1SMcG0003163	0.84133285
h1SMcG0021496	h1SMcG0008755	0.8413334
h1SMcG0013166	h1SMcG0016125	0.8413338
h1SMcG0008373	h1SMcG0015810	0.8413344
h1SMcG0006379	h1SMcG0000545	0.8413347
h1SMcG0022918	h1SMcG0010112	0.84133613
h1SMcG0006375	h1SMcG0021980	0.8413368
h1SMcG0004816	h1SMcG0005657	0.84133697
h1SMcG0019233	h1SMcG0014135	0.84133697
h1SMcG0011844	h1SMnG0003643	0.8413373
h1SMcG0009963	h1SMcG0008519	0.8413388
h1SMcG0006375	h1SMnG0014328	0.84133947
h1SMcG0020191	h1SMcG0019758	0.84134024
h1SMcG0006548	h1SMcG0001772	0.8413403
h1SMcG0006548	h1SMcG0022375	0.84134036
h1SMcG0006375	h1SMcG0013969	0.8413404
h1SMcG0007329	h1SMcG0021100	0.8413406
h1SMcG0007325	h1SMcG0020959	0.84134215
h1SMcG0006508	h1SMcG0004907	0.8413433
h1SMcG0019233	h1SMcG0011201	0.84134567
h1SMcG0001098	h1SMcG0000980	0.84134614
h1SMcG0013179	h1SMnG0026202	0.8413468
h1SMcG0010990	h1SMcG0002839	0.84134793
h1SMcG0003298	h1SMcG0021527	0.8413483
h1SMcG0013177	h1SMcG0013134	0.8413483
h1SMcG0007329	h1SMcG0014865	0.8413486
h1SMcG0001098	h1SMnG0015408	0.8413493
h1SMcG0011844	h1SMnG0009117	0.8413515
h1SMcG0010220	h1SMcG0006548	0.8413523
h1SMcG0023128	h1SMcG0010656	0.84135425
h1SMcG0008441	h1SMnG0034851	0.8413554
h1SMcG0008373	h1SMcG0014156	0.8413563
h1SMcG0009686	h1SMcG0016629	0.8413563
h1SMcG0021496	h1SMcG0006640	0.8413566
h1SMcG0011844	h1SMcG0000184	0.84135664
h1SMcG0008441	h1SMnG0009002	0.8413567
h1SMcG0023128	h1SMcG0004697	0.84135854
h1SMcG0008246	h1SMcG0006131	0.8413587
h1SMcG0001531	h1SMcG0006702	0.8413587
h1SMcG0016730	h1SMcG0007525	0.8413589
h1SMcG0019233	h1SMcG0022572	0.8413613
h1SMcG0022918	h1SMcG0022517	0.8413619
h1SMcG0021295	h1SMcG0020590	0.841362
h1SMcG0019688	h1SMcG0022251	0.84136224
h1SMcG0001098	h1SMcG0013218	0.8413623
h1SMcG0007325	h1SMcG0020046	0.841363
h1SMcG0018284	h1SMcG0009355	0.8413651
h1SMcG0017653	h1SMcG0016532	0.84136564
h1SMcG0020592	h1SMnG0032302	0.84136564
h1SMcG0011556	h1SMcG0007863	0.84136707
h1SMcG0006375	h1SMcG0021157	0.8413678
h1SMcG0007329	h1SMcG0019419	0.84136796
h1SMcG0011844	h1SMcG0007571	0.841368
h1SMcG0003298	h1SMcG0000031	0.84136885
