log2FoldChange	padj
h1SMcG0000561	-1.8095814531356	0.0270763659344923
h1SMcG0000562	-0.644947430757825	0.00531825874488095
h1SMcG0000564	2.57037084045255	0.0000000000000000000000000000000097443075461925
h1SMcG0000565	1.39559732818113	0.000501879454977081
h1SMcG0000566	1.20111501958446	0.0106947937742408
h1SMcG0000567	-0.644513822598282	0.686052793211571
h1SMcG0000568	0.257901765585322	0.181624212549174
h1SMcG0000570	-1.01723087706031	0.0100259280064531
h1SMcG0000571	0.266183510231815	0.771408338863107
h1SMcG0000572	-0.728805496215041	0.0257483695433502
h1SMcG0000574	-2.59107353219288	0.0000000208075326607483
h1SMcG0000577	1.47622721132371	0.0361425095694455
h1SMcG0000580	-0.785936597193965	0.0105044981170862
h1SMcG0000581	-2.08054431748054	0.242091204221979
h1SMcG0000582	-2.66066102071688	0.0662706265404565
h1SMcG0000583	-0.651565439898276	0.0841345466760372
h1SMcG0000584	-0.00491568102650987	0.989280923381336
h1SMcG0000585	-1.4077106611899	0.0107216150477009
h1SMcG0000586	1.16347395823667	0.00000000000000938113842904316
h1SMcG0000587	-1.63656610224677	0.000000340849228239151
h1SMcG0000588	1.01347872354374	0.00000000000102444263181383
h1SMcG0000590	0.121864714072501	0.795120583634879
h1SMcG0000592	-0.185447168414137	0.701503777141203
h1SMcG0000599	2.20630163700729	0.000000000106526304184614
h1SMcG0000600	0.183796119404393	0.843712954208473
h1SMcG0000601	1.23116571177353	0.174156227514961
h1SMcG0000609	-0.621446478345757	0.137344278865824
h1SMcG0000612	3.13420281294122	0.0000000000000985634924007215
h1SMcG0000613	-1.8166625133402	0.00000065589724342842
h1SMcG0000614	4.03370363143613	0.000188540275309494
h1SMcG0000615	-0.304105573533153	0.653802820093668
h1SMcG0000617	-0.560945507132389	0.0845789806251177
h1SMcG0000618	1.1054222636168	0.117721734067767
h1SMcG0000619	0.756306398602141	0.114750533802488
h1SMcG0000620	-0.651265919632636	0.313562403180962
h1SMcG0000621	-2.3586282904438	0.168106600006821
h1SMcG0000623	-0.204056608196953	0.443539329234545
h1SMcG0000624	-0.701641419742922	0.0452851093667403
h1SMcG0000626	1.35991232929389	0.0000000517494350627633
h1SMcG0000627	-0.8614290295069	0.00539906226748981
h1SMcG0000628	-1.73792022835605	0.00000155420978128282
h1SMcG0000629	-0.0426431496911014	0.857252404972458
h1SMcG0000630	-0.867489868733539	0.272017426679475
h1SMcG0000633	-2.12703753897905	0.0000231846687871705
h1SMcG0000637	-1.15938826447355	0.04826084575808
h1SMcG0000639	-0.50169209318359	0.00424763212274148
h1SMcG0000640	-1.45176268697884	0.149754139095188
h1SMcG0000641	-0.555641126179057	0.0443670166729846
h1SMcG0000643	-2.3508226339638	0.00000000000000000000000000000000000308769456336763
h1SMcG0000645	-2.24465039061406	0.0068792316899511
h1SMcG0000646	-0.836772720576176	0.11785184212409
h1SMcG0000647	-2.68549324292731	0.000000286615944879231
