source	target	weight
h1SMcG0004687	h1SMnG0017439	0.84090465
h1SMcG0008373	h1SMcG0018721	0.84090644
h1SMcG0015595	h1SMnG0031291	0.8409066
h1SMcG0017995	h1SMcG0002125	0.8409074
h1SMcG0010990	h1SMnG0012553	0.8409089
h1SMcG0016956	h1SMnG0025065	0.8409095
h1SMcG0004687	h1SMnG0026652	0.84091115
h1SMcG0006347	h1SMnG0011757	0.84091145
h1SMcG0017995	h1SMcG0011768	0.84091216
h1SMcG0010609	h1SMcG0002232	0.84091246
h1SMcG0017995	h1SMnG0034276	0.84091306
h1SMcG0015595	h1SMnG0013492	0.84091353
h1SMcG0019233	h1SMcG0014362	0.8409144
h1SMcG0017653	h1SMcG0017067	0.84091496
h1SMcG0011310	h1SMcG0012704	0.8409165
h1SMcG0021295	h1SMcG0006851	0.8409173
h1SMcG0016956	h1SMnG0012749	0.84091735
h1SMcG0006635	h1SMcG0001142	0.8409193
h1SMcG0011844	h1SMcG0008198	0.8409196
h1SMcG0008373	h1SMcG0010573	0.8409201
h1SMcG0004476	h1SMcG0019359	0.8409201
h1SMcG0004476	h1SMcG0010862	0.8409204
h1SMcG0016703	h1SMcG0013301	0.84092075
h1SMcG0009686	h1SMcG0020961	0.84092116
h1SMcG0009963	h1SMcG0008491	0.8409224
h1SMcG0010990	h1SMcG0009470	0.84092444
h1SMcG0011844	h1SMcG0010950	0.84092647
h1SMcG0023128	h1SMcG0002769	0.8409265
h1SMcG0015595	h1SMcG0020270	0.84092677
h1SMcG0016956	h1SMnG0007179	0.84092695
h1SMcG0016956	h1SMcG0020724	0.8409274
h1SMcG0017602	h1SMcG0007402	0.8409278
h1SMcG0004816	h1SMnG0002792	0.84092975
h1SMcG0017995	h1SMnG0027989	0.8409302
h1SMcG0011844	h1SMcG0016303	0.8409305
h1SMcG0006347	h1SMnG0024835	0.840931
h1SMcG0020191	h1SMcG0003282	0.8409311
h1SMcG0006347	h1SMcG0010119	0.8409322
h1SMcG0011844	h1SMcG0013799	0.8409325
h1SMcG0010990	h1SMcG0000106	0.8409337
h1SMcG0010789	h1SMcG0008125	0.840935
h1SMcG0019688	h1SMcG0017456	0.8409358
h1SMcG0009963	h1SMcG0007141	0.84093636
h1SMcG0013166	h1SMcG0022283	0.84093726
h1SMcG0004687	h1SMcG0003605	0.8409381
h1SMcG0006375	h1SMcG0000804	0.84093827
h1SMcG0008373	h1SMcG0016471	0.8409404
