source	target	weight
h1SMcG0006347	h1SMcG0002194	0.8285005
h1SMcG0004888	h1SMcG0020753	0.8285007
h1SMcG0020592	h1SMcG0013160	0.8285007
h1SMcG0001098	h1SMcG0021172	0.8285009
h1SMcG0006508	h1SMcG0003188	0.828501
h1SMcG0006379	h1SMcG0017939	0.82850254
h1SMcG0006375	h1SMcG0004433	0.82850254
h1SMcG0016703	h1SMcG0020762	0.8285033
h1SMcG0004713	h1SMnG0027976	0.8285033
h1SMcG0010412	h1SMcG0010265	0.82850385
h1SMcG0011844	h1SMcG0001640	0.82850415
h1SMcG0008441	h1SMnG0025078	0.8285051
h1SMcG0010190	h1SMcG0015159	0.82850754
h1SMcG0023128	h1SMnG0011673	0.82850826
h1SMcG0008441	h1SMnG0013037	0.82850826
h1SMcG0003269	h1SMcG0019997	0.8285084
h1SMcG0015294	h1SMcG0000746	0.82850957
h1SMcG0002678	h1SMcG0020916	0.82850957
h1SMcG0006635	h1SMcG0020619	0.8285112
h1SMcG0023128	h1SMcG0006783	0.82851183
h1SMcG0006548	h1SMcG0006689	0.82851195
h1SMcG0010560	h1SMcG0009471	0.8285121
h1SMcG0010190	h1SMcG0019312	0.8285122
h1SMcG0007329	h1SMcG0014679	0.828514
h1SMcG0019233	h1SMcG0012356	0.8285151
h1SMcG0004713	h1SMcG0007602	0.8285171
h1SMcG0003269	h1SMcG0009331	0.82851845
h1SMcG0007329	h1SMnG0004165	0.8285191
h1SMcG0011844	h1SMcG0006483	0.8285203
h1SMcG0010412	h1SMcG0017202	0.82852036
h1SMcG0006508	h1SMcG0005544	0.8285212
h1SMcG0017995	h1SMcG0022452	0.82852197
h1SMcG0003298	h1SMcG0017652	0.82852197
h1SMcG0016703	h1SMcG0002791	0.82852215
h1SMcG0006508	h1SMcG0010143	0.8285225
h1SMcG0021295	h1SMcG0022291	0.8285245
h1SMcG0007041	h1SMcG0017880	0.8285245
h1SMcG0006281	h1SMcG0016550	0.82852495
h1SMcG0004888	h1SMcG0017957	0.8285252
h1SMcG0008441	h1SMcG0004091	0.82852596
h1SMcG0020144	h1SMcG0013664	0.82852614
h1SMcG0010789	h1SMcG0017192	0.8285268
h1SMcG0000079	h1SMcG0020717	0.82852715
h1SMcG0008441	h1SMcG0016987	0.8285284
h1SMcG0008441	h1SMnG0024291	0.8285284
h1SMcG0014619	h1SMcG0008441	0.8285294
h1SMcG0001098	h1SMcG0010862	0.8285298
h1SMcG0011556	h1SMnG0013453	0.8285312
h1SMcG0006042	h1SMcG0020785	0.8285314
h1SMcG0020144	h1SMcG0018728	0.82853156
h1SMcG0001098	h1SMcG0010941	0.8285316
h1SMcG0015958	h1SMnG0012073	0.8285322
h1SMcG0008373	h1SMcG0008620	0.8285332
h1SMcG0004816	h1SMcG0010747	0.8285334
h1SMcG0006635	h1SMcG0007445	0.8285337
h1SMcG0006548	h1SMcG0011576	0.828534
h1SMcG0016730	h1SMcG0021930	0.82853436
h1SMcG0008441	h1SMnG0028629	0.8285354
h1SMcG0006548	h1SMnG0012751	0.8285355
h1SMcG0008373	h1SMcG0021064	0.828537
h1SMcG0004888	h1SMcG0001448	0.828537
h1SMcG0008246	h1SMcG0002605	0.8285382
h1SMcG0006635	h1SMcG0020906	0.8285382
h1SMcG0016703	h1SMcG0015505	0.82853866
h1SMcG0017602	h1SMcG0013012	0.82853866
h1SMcG0006193	h1SMcG0022513	0.82854027
h1SMcG0020592	h1SMnG0009837	0.82854044
h1SMcG0020144	h1SMcG0020637	0.8285409
h1SMcG0008441	h1SMnG0032728	0.8285418
h1SMcG0006635	h1SMcG0013383	0.82854265
h1SMcG0002696	h1SMcG0002260	0.82854265
h1SMcG0008907	h1SMcG0014569	0.82854295
h1SMcG0015958	h1SMcG0021962	0.82854325
h1SMcG0006635	h1SMnG0017399	0.82854366
h1SMcG0003298	h1SMnG0000112	0.8285449
h1SMcG0004816	h1SMcG0022573	0.82854515
h1SMcG0023128	h1SMnG0017421	0.8285463
h1SMcG0011844	h1SMnG0031739	0.82854724
h1SMcG0003269	h1SMnG0026593	0.82854736
h1SMcG0023128	h1SMnG0028610	0.82854754
h1SMcG0011556	h1SMnG0011805	0.82854885
h1SMcG0020144	h1SMcG0006878	0.82854915
h1SMcG0011556	h1SMcG0019814	0.82855004
h1SMcG0008441	h1SMcG0007469	0.8285508
h1SMcG0001531	h1SMcG0019758	0.8285516
h1SMcG0006548	h1SMcG0004286	0.82855237
h1SMcG0020144	h1SMcG0021065	0.82855326
h1SMcG0015958	h1SMcG0015358	0.82855326
h1SMcG0015958	h1SMcG0009686	0.8285539
h1SMcG0008441	h1SMcG0022592	0.82855403
h1SMcG0008246	h1SMcG0004558	0.82855433
h1SMcG0006379	h1SMcG0018180	0.82855463
h1SMcG0009963	h1SMcG0022015	0.8285549
h1SMcG0008441	h1SMcG0014981	0.8285549
h1SMcG0000971	h1SMcG0013965	0.8285556
h1SMcG0001098	h1SMnG0016264	0.8285559
h1SMcG0002678	h1SMcG0016868	0.8285565
h1SMcG0019799	h1SMcG0015213	0.82855666
h1SMcG0006508	h1SMnG0020220	0.8285574
h1SMcG0000267	h1SMcG0019068	0.8285577
h1SMcG0010560	h1SMcG0018885	0.82855797
h1SMcG0006347	h1SMcG0006864	0.8285582
h1SMcG0002678	h1SMcG0011382	0.8285593
h1SMcG0006508	h1SMcG0022627	0.82856
h1SMcG0006193	h1SMcG0021543	0.8285607
h1SMcG0009686	h1SMcG0006239	0.8285609
h1SMcG0019233	h1SMcG0007567	0.82856095
h1SMcG0020144	h1SMcG0017538	0.82856125
h1SMcG0010190	h1SMcG0016523	0.82856137
h1SMcG0015958	h1SMcG0022596	0.8285614
h1SMcG0004888	h1SMnG0003801	0.8285616
h1SMcG0008441	h1SMcG0010938	0.8285616
h1SMcG0011556	h1SMnG0032914	0.8285625
h1SMcG0007933	h1SMcG0016448	0.828563
h1SMcG0021295	h1SMnG0011622	0.8285633
h1SMcG0009686	h1SMcG0022458	0.8285633
h1SMcG0017602	h1SMcG0021367	0.8285646
h1SMcG0015621	h1SMcG0017715	0.82856524
h1SMcG0017602	h1SMcG0019266	0.8285667
h1SMcG0006508	h1SMcG0017684	0.8285674
h1SMcG0020144	h1SMcG0022318	0.8285682
h1SMcG0004713	h1SMcG0006844	0.8285693
h1SMcG0006281	h1SMnG0031462	0.82856965
h1SMcG0008441	h1SMcG0022033	0.82856995
h1SMcG0001098	h1SMnG0025400	0.82857
h1SMcG0015958	h1SMnG0032843	0.8285703
h1SMcG0017995	h1SMcG0008954	0.8285708
h1SMcG0006281	h1SMnG0006187	0.82857233
h1SMcG0006347	h1SMcG0005593	0.82857364
h1SMcG0007041	h1SMcG0009500	0.8285737
h1SMcG0004816	h1SMcG0016242	0.8285739
h1SMcG0006042	h1SMcG0007402	0.8285745
h1SMcG0006281	h1SMcG0019433	0.8285748
h1SMcG0008441	h1SMcG0016060	0.82857513
h1SMcG0007329	h1SMcG0007503	0.8285753
h1SMcG0003298	h1SMcG0006627	0.8285781
h1SMcG0006347	h1SMcG0002750	0.8285781
h1SMcG0020144	h1SMcG0016018	0.8285784
h1SMcG0006548	h1SMcG0004809	0.82857925
h1SMcG0001098	h1SMnG0031106	0.8285795
h1SMcG0017602	h1SMcG0019386	0.82857966
h1SMcG0002678	h1SMcG0014251	0.8285797
h1SMcG0006548	h1SMcG0003464	0.82858
h1SMcG0010190	h1SMcG0015000	0.8285805
h1SMcG0001531	h1SMcG0003759	0.82858175
h1SMcG0006508	h1SMcG0005269	0.828582
h1SMcG0001098	h1SMcG0017732	0.828582
h1SMcG0009686	h1SMnG0014707	0.8285823
h1SMcG0011844	h1SMcG0022341	0.82858235
h1SMcG0015294	h1SMcG0005554	0.8285826
h1SMcG0003269	h1SMnG0000055	0.8285837
h1SMcG0011310	h1SMcG0007194	0.8285841
h1SMcG0003298	h1SMcG0011734	0.8285846
h1SMcG0003269	h1SMcG0013756	0.82858545
h1SMcG0001098	h1SMcG0019375	0.8285862
h1SMcG0006281	h1SMnG0030164	0.82858807
h1SMcG0006548	h1SMnG0000122	0.8285882
h1SMcG0011844	h1SMcG0008852	0.8285883
h1SMcG0008441	h1SMcG0011364	0.82858944
h1SMcG0008441	h1SMcG0018245	0.8285897
h1SMcG0004816	h1SMnG0008235	0.82858974
h1SMcG0006635	h1SMcG0019222	0.8285898
h1SMcG0017995	h1SMcG0020941	0.82858986
h1SMcG0006347	h1SMcG0007994	0.82859033
h1SMcG0015422	h1SMcG0018207	0.828591
h1SMcG0008441	h1SMnG0002468	0.8285911
h1SMcG0008441	h1SMcG0009019	0.82859147
h1SMcG0000971	h1SMcG0020083	0.828593
h1SMcG0017602	h1SMcG0001346	0.82859313
h1SMcG0020592	h1SMcG0013037	0.8285932
h1SMcG0001098	h1SMcG0001813	0.82859445
