source	target	weight
h1SMcG0012769	h1SMcG0019431	0.7918341
h1SMcG0018400	h1SMnG0013961	0.7918342
h1SMcG0018959	h1SMcG0002093	0.7918355
h1SMcG0018146	h1SMcG0007905	0.79183567
h1SMcG0003132	h1SMcG0021396	0.7918359
h1SMcG0013730	h1SMcG0022530	0.7918363
h1SMcG0003130	h1SMcG0009137	0.7918367
h1SMcG0020557	h1SMcG0016617	0.7918368
h1SMcG0004352	h1SMnG0005100	0.79183704
h1SMcG0011844	h1SMnG0028593	0.7918373
h1SMcG0023128	h1SMcG0020446	0.79183733
h1SMcG0003407	h1SMcG0021283	0.79183763
h1SMcG0011844	h1SMnG0027917	0.79183763
h1SMcG0020741	h1SMcG0020291	0.79183775
h1SMcG0000803	h1SMcG0010776	0.79183835
h1SMcG0011844	h1SMnG0012397	0.7918386
h1SMcG0020741	h1SMcG0015294	0.79183865
h1SMcG0006375	h1SMnG0026105	0.7918387
h1SMcG0022513	h1SMcG0005033	0.7918388
h1SMcG0006261	h1SMcG0021084	0.7918389
h1SMcG0006347	h1SMnG0014581	0.7918398
h1SMcG0001060	h1SMcG0013389	0.79184073
h1SMcG0010789	h1SMnG0015968	0.791841
h1SMcG0012612	h1SMnG0034696	0.7918419
h1SMcG0016896	h1SMcG0018962	0.7918419
h1SMcG0009686	h1SMcG0003945	0.79184204
h1SMcG0002214	h1SMcG0012121	0.79184216
h1SMcG0010190	h1SMnG0019454	0.7918423
h1SMcG0005177	h1SMcG0020808	0.79184234
h1SMcG0002143	h1SMcG0013674	0.7918426
h1SMcG0020709	h1SMnG0030164	0.7918435
h1SMcG0023128	h1SMcG0019208	0.7918437
h1SMcG0023128	h1SMnG0015902	0.79184383
h1SMcG0006886	h1SMnG0011724	0.7918439
h1SMcG0020721	h1SMcG0004386	0.79184437
h1SMcG0002214	h1SMnG0016808	0.7918449
h1SMcG0011844	h1SMcG0006871	0.791845
h1SMcG0007933	h1SMnG0018997	0.79184544
h1SMcG0018959	h1SMcG0022036	0.7918455
h1SMcG0016703	h1SMnG0022406	0.79184586
h1SMcG0007933	h1SMcG0009552	0.7918465
h1SMcG0012446	h1SMnG0008335	0.7918467
h1SMcG0019799	h1SMcG0002429	0.7918477
h1SMcG0002143	h1SMcG0002174	0.7918477
h1SMcG0013730	h1SMcG0019819	0.791848
h1SMcG0006347	h1SMnG0015255	0.7918485
h1SMcG0011535	h1SMcG0020535	0.7918486
h1SMcG0018146	h1SMcG0011317	0.79184884
h1SMcG0002143	h1SMnG0021065	0.791849
h1SMcG0000524	h1SMcG0009945	0.7918491
h1SMcG0021045	h1SMnG0022118	0.7918496
h1SMcG0020721	h1SMcG0013416	0.7918498
h1SMcG0004352	h1SMcG0004001	0.7918509
h1SMcG0020709	h1SMnG0017565	0.7918514
h1SMcG0018146	h1SMcG0020950	0.7918522
h1SMcG0018959	h1SMcG0000253	0.7918526
h1SMcG0020721	h1SMnG0002345	0.79185265
h1SMcG0019798	h1SMnG0035616	0.7918527
h1SMcG0007325	h1SMcG0001859	0.7918527
h1SMcG0006886	h1SMnG0007408	0.79185283
h1SMcG0000978	h1SMcG0021710	0.79185295
h1SMcG0012446	h1SMcG0020064	0.7918532
h1SMcG0005673	h1SMcG0006608	0.7918536
h1SMcG0001020	h1SMcG0012084	0.7918538
h1SMcG0009963	h1SMnG0026491	0.7918539
h1SMcG0006635	h1SMnG0024145	0.7918541
h1SMcG0000803	h1SMnG0030247	0.7918542
h1SMcG0004687	h1SMcG0012411	0.7918542
h1SMcG0004352	h1SMcG0012121	0.79185426
h1SMcG0018146	h1SMcG0006781	0.7918543
h1SMcG0000079	h1SMcG0020717	0.7918543
h1SMcG0015595	h1SMnG0017276	0.7918553
h1SMcG0020889	h1SMcG0000877	0.7918553
h1SMcG0019799	h1SMcG0009107	0.7918554
h1SMcG0021045	h1SMcG0010910	0.7918557
h1SMcG0011844	h1SMnG0024695	0.7918559
h1SMcG0007933	h1SMnG0022127	0.7918562
h1SMcG0006635	h1SMnG0018803	0.7918564
h1SMcG0007933	h1SMcG0004558	0.7918566
h1SMcG0020557	h1SMcG0007056	0.79185706
h1SMcG0001060	h1SMcG0017641	0.7918572
h1SMnG0012616	h1SMcG0014725	0.7918574
h1SMcG0007933	h1SMcG0009401	0.7918577
h1SMcG0006253	h1SMcG0005306	0.7918578
h1SMcG0004352	h1SMcG0021282	0.79185814
h1SMcG0006375	h1SMcG0022568	0.79185814
h1SMcG0020428	h1SMnG0020469	0.7918583
h1SMcG0006886	h1SMcG0022620	0.79185927
h1SMcG0012678	h1SMcG0022107	0.7918595
h1SMcG0019688	h1SMnG0034736	0.79185975
h1SMcG0020557	h1SMcG0018682	0.7918599
h1SMcG0019688	h1SMnG0014086	0.7918601
h1SMcG0019799	h1SMcG0016417	0.7918601
h1SMcG0020721	h1SMcG0022505	0.79186064
h1SMcG0007933	h1SMcG0007001	0.7918607
h1SMcG0013730	h1SMnG0016210	0.7918609
h1SMcG0002214	h1SMcG0007043	0.791861
h1SMnG0012616	h1SMcG0011896	0.79186106
h1SMcG0004352	h1SMcG0014782	0.7918611
h1SMcG0007933	h1SMcG0009144	0.7918612
h1SMcG0021045	h1SMcG0004324	0.79186124
h1SMcG0012678	h1SMnG0012800	0.7918613
h1SMcG0015006	h1SMcG0008950	0.791862
h1SMcG0012678	h1SMcG0000183	0.791862
h1SMcG0006347	h1SMcG0009828	0.79186213
h1SMcG0006635	h1SMcG0018037	0.7918622
h1SMcG0009369	h1SMcG0012867	0.7918626
h1SMcG0010789	h1SMcG0009027	0.79186267
h1SMcG0003130	h1SMcG0014655	0.7918628
h1SMcG0000524	h1SMcG0005525	0.7918634
h1SMcG0000803	h1SMcG0017841	0.791864
h1SMcG0018400	h1SMcG0005396	0.7918643
h1SMcG0002214	h1SMcG0011704	0.79186434
h1SMcG0016703	h1SMnG0012363	0.79186463
h1SMcG0007933	h1SMcG0015595	0.79186505
h1SMcG0006886	h1SMcG0018971	0.79186517
h1SMcG0007933	h1SMcG0009349	0.7918652
h1SMcG0018872	h1SMnG0015789	0.7918655
h1SMnG0012616	h1SMcG0018000	0.7918661
h1SMcG0020557	h1SMnG0008054	0.79186654
h1SMcG0013730	h1SMcG0009343	0.7918669
h1SMcG0010789	h1SMcG0001803	0.79186696
h1SMcG0020428	h1SMcG0008118	0.7918671
h1SMcG0019688	h1SMcG0019596	0.79186714
h1SMcG0001060	h1SMnG0034895	0.79186726
h1SMcG0022513	h1SMcG0020664	0.7918676
h1SMcG0023128	h1SMcG0000906	0.7918677
h1SMcG0010190	h1SMcG0008944	0.7918677
h1SMcG0019799	h1SMcG0004097	0.7918677
h1SMcG0020741	h1SMcG0020739	0.79186773
h1SMcG0022977	h1SMcG0001738	0.7918678
h1SMcG0020428	h1SMnG0002083	0.7918681
h1SMcG0006375	h1SMnG0001585	0.7918682
h1SMcG0011844	h1SMcG0021839	0.7918684
h1SMcG0016730	h1SMcG0015399	0.7918687
