"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"h1SMcG00032611",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141968655744887,0.0118919574918464,0.126,0.023,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000691500928402197,"16","h1SMcG0003261"
"h1SMcG00144914",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000235297706841579,0.00569173342174083,0.255,0.076,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114608807048396,"16","h1SMcG0014491"
"h1SMcG00009062",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000954647679994231,0.00903907028016596,0.167,0.037,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046498979197159,"16","h1SMcG0000906"
"h1SMcG00013583",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110473842051703,0.00780614500568376,0.211,0.056,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000538095989865435,"16","h1SMcG0001358"
"h1SMcG00093394",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000462786846126323,0.00743823082543897,0.241,0.07,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225414217011209,"16","h1SMcG0009339"
"h1SMcG00012041",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203361539971141,0.0114723048204958,0.137,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000990533388891433,"16","h1SMcG0001204"
"h1SMcG00205484",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000819051072804127,0.00887653995347739,0.173,0.041,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398943396541434,"16","h1SMcG0020548"
"h1SMcG00176682",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000792222419910285,0.00928748500421029,0.169,0.039,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385875696289902,"16","h1SMcG0017668"
"h1SMcG00110502",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000377055990043766,0.0111111156461577,0.124,0.023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183656431630518,"16","h1SMcG0011050"
"h1SMcG00122107",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000856728557518591,0.0044286397414419,0.407,0.173,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417295345796155,"16","h1SMcG0012210"
"h1SMcG00205153",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398894297014377,0.0107685536926411,0.123,0.024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194293434189763,"16","h1SMcG0020515"
"h1SMcG00219686",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204631072574878,0.00596891194943467,0.269,0.089,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000996717028297716,"16","h1SMcG0021968"
"h1SMcG00064033",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000863368235874644,0.00991087914262593,0.135,0.028,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000420529400329822,"16","h1SMcG0006403"
"h1SMcG0009956",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247920602266451,0.0105869861117885,0.13,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120757166951943,"16","h1SMcG0009956"
"h1SMcG0015024",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000768962677208963,0.012346511568958,0.107,0.019,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374546340814942,"16","h1SMcG0015024"
"h1SMcG00076393",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000950730914926453,0.00886492635005086,0.144,0.032,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000463082014042377,"16","h1SMcG0007639"
"h1SMcG00059432",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155355457770009,0.00904099484714661,0.16,0.038,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000756705363706161,"16","h1SMcG0005943"
"h1SMcG00133931",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232449995249824,0.0102196088299079,0.135,0.029,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113221743686284,"16","h1SMcG0013393"
"h1SMcG00073311",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032508002076215,0.0089602446533547,0.156,0.037,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158339976512828,"16","h1SMcG0007331"
"h1SMcG00219307",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192119061145247,0.00369656987037025,0.43,0.192,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000935773523026271,"16","h1SMcG0021930"
"h1SMcG00010921",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304818343241897,0.0110944227583261,0.12,0.024,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148470918626263,"16","h1SMcG0001092"
"h1SMcG00049162",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000854632776761129,0.00725057088635129,0.184,0.049,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000416274532904811,"16","h1SMcG0004916"
"h1SMcG00199261",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271130025650752,0.0087664814487018,0.159,0.039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132062012893968,"16","h1SMcG0019926"
"h1SMcG00041891",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000758544156527684,0.0120354819490993,0.107,0.019,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000369471687761505,"16","h1SMcG0004189"
"h1SMcG00124643",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106326863127658,0.00759164535624736,0.182,0.048,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517896884922198,"16","h1SMcG0012464"
"h1SMcG00056181",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000178247136908366,0.00965565874523721,0.133,0.029,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000868206154453268,"16","h1SMcG0005618"
"h1SMcG00123981",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126752578805857,0.00889989838000107,0.152,0.037,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617386460847568,"16","h1SMcG0012398"
"h1SMcG0021021",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261941632595623,0.0118376544626151,0.102,0.019,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127586530404676,"16","h1SMcG0021021"
"h1SMcG00034163",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220866947117564,0.00709673235953846,0.189,0.053,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107579872602023,"16","h1SMcG0003416"
"h1SMcG00123847",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261138030565996,0.00580394040310823,0.258,0.09,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127195111928086,"16","h1SMcG0012384"
"h1SMcG00089599",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362801631076635,0.00581910209914997,0.252,0.088,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176713418464807,"16","h1SMcG0008959"
"h1SMcG00138881",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111392419793056,0.00942844788817765,0.123,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000542570198328016,"16","h1SMcG0013888"
"h1SMcG00015123",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000341169800702282,0.00817816841546781,0.139,0.033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166176986526067,"16","h1SMcG0001512"
"h1SMcG00016061",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000634471854759372,0.00968437460391944,0.116,0.024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309038551016195,"16","h1SMcG0001606"
"h1SMcG00205594",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000215976273191105,0.00806423638484673,0.151,0.038,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105197723145923,"16","h1SMcG0020559"
"h1SMcG0021444",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045546934709938,0.0102656420020692,0.111,0.023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221850009585166,"16","h1SMcG0021444"
"h1SMcG00179182",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000076075937632743,0.00791103994479767,0.155,0.041,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370550677021565,"16","h1SMcG0017918"
"h1SMcG00129433",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000880721273870411,0.00730838193100078,0.166,0.045,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004289817180768,"16","h1SMcG0012943"
"h1SMcG0016591",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100403944076449,0.00877061338431412,0.132,0.031,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000489047530807568,"16","h1SMcG0016591"
"h1SMcG0008971",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298392897608892,0.0101988351096532,0.112,0.024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145341212567339,"16","h1SMcG0008971"
"h1SMcG00078221",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271207203494863,0.0091159084314582,0.12,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132099604678278,"16","h1SMcG0007822"
"h1SMcG00149224",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000640346809196621,0.00760532791334216,0.156,0.042,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031190012382349,"16","h1SMcG0014922"
"h1SMcG0000944",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122369221987174,0.0102924031597133,0.107,0.023,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000596036006455128,"16","h1SMcG0000944"
"h1SMcG00000366",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000838221662672598,0.0056901773104435,0.22,0.074,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408281007454569,"16","h1SMcG0000036"
"h1SMcG00165715",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212152151698125,0.00550803088026619,0.248,0.09,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103335070049123,"16","h1SMcG0016571"
"h1SMnG00327572",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228554507319511,0.00823679323916515,0.142,0.036,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111324329425187,"16","h1SMnG0032757"
"h1SMcG00066051",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060271549888584,0.0104841953686996,0.103,0.021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000293570665197315,"16","h1SMcG0006605"
"h1SMcG00089976",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000533854949272459,0.00603006467174712,0.205,0.067,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260030068691629,"16","h1SMcG0008997"
"h1SMcG00001077",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125744677355984,0.00562973590074069,0.226,0.078,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000612477174465526,"16","h1SMcG0000107"
"h1SMcG00033491",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000982582243334616,0.00903292997234135,0.114,0.026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000478596159083425,"16","h1SMcG0003349"
"h1SMcG00133691",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134956975735246,0.00929166646861713,0.114,0.026,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000657348437411235,"16","h1SMcG0013369"
"h1SMcG00102161",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150248006164342,0.00819786701173036,0.131,0.033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000731827988425278,"16","h1SMcG0010216"
"h1SMcG00111633",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000801699547847782,0.00643857637674851,0.165,0.049,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000390491815765698,"16","h1SMcG0011163"
"h1SMcG00122117",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119234535995927,0.00495105506688003,0.255,0.099,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580767577928959,"16","h1SMcG0012211"
"h1SMcG00116666",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000628033833211695,0.00576700973859548,0.174,0.054,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305902719480753,"16","h1SMcG0011666"
"h1SMcG00125334",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000851515167045917,0.00781599575045313,0.122,0.03,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414756007564725,"16","h1SMcG0012533"
"h1SMcG00048114",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169181895810719,0.00376543090452453,0.37,0.179,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000824051178114852,"16","h1SMcG0004811"
"h1SMcG00089738",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136691967273868,0.00530843215505948,0.215,0.077,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000665799234197556,"16","h1SMcG0008973"
"h1SMcG0005490",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014992746432524,0.00761031680914925,0.129,0.034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073026669323538,"16","h1SMcG0005490"
"h1SMcG00206974",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247526916726589,0.00772074121850121,0.126,0.033,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120565410599187,"16","h1SMcG0020697"
"h1SMcG0008178",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298465699488742,0.0076364178108124,0.132,0.035,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145376672906977,"16","h1SMcG0008178"
"h1SMcG00089724",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000071053475378055,0.00666291877682886,0.154,0.045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034608726787143,"16","h1SMcG0008972"
"h1SMcG00207175",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106593938612194,0.00567957376700242,0.195,0.067,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519197756192274,"16","h1SMcG0020717"
"h1SMcG00154035",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000051563739970517,0.00536418413558841,0.204,0.072,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251156664648394,"16","h1SMcG0015403"
"h1SMcG00122057",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000347592441059654,0.00388712018413128,0.316,0.143,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169305326191336,"16","h1SMcG0012205"
"h1SMcG00215147",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000968238621695258,0.00232856067252424,0.661,0.449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000471609667855326,"16","h1SMcG0021514"
"h1SMcG00205962",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130726630168114,0.00854602129076288,0.109,0.026,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063674327022285,"16","h1SMcG0020596"
"h1SMcG00143061",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173493469825796,0.00738368768675596,0.125,0.033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000845051992827486,"16","h1SMcG0014306"
"h1SMcG00012901",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292422459459915,0.00694989034641392,0.144,0.042,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000142433131553735,"16","h1SMcG0001290"
"h1SMcG00169414",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000591927416737428,0.00590535004719027,0.184,0.063,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000288316006144467,"16","h1SMcG0016941"
"h1SMcG0014308",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000639524780960788,0.00819053292829553,0.116,0.03,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311499730310381,"16","h1SMcG0014308"
"h1SMcG00002041",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000534451840971582,0.00794322088966114,0.108,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260320802700438,"16","h1SMcG0000204"
"h1SMcG00211091",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309617217803824,0.00860250302046514,0.1,0.024,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150808354447886,"16","h1SMcG0021109"
"h1SMcG00137371",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163440297739098,0.00679691019121984,0.136,0.04,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000796085002227601,"16","h1SMcG0013737"
"h1SMcG00187582",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222412534979223,0.00767651991421054,0.11,0.028,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010833269753768,"16","h1SMcG0018758"
"h1SMcG00157651",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000276875536591801,0.00708815683862551,0.146,0.045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134860536363134,"16","h1SMcG0015765"
"h1SMcG00121741",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010810466872694,0.00590063971478247,0.161,0.052,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000526556220435181,"16","h1SMcG0012174"
"h1SMcG00094654",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180607373964309,0.00451139685793948,0.217,0.083,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000879702397105358,"16","h1SMcG0009465"
"h1SMcG00204983",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156416610641094,0.00714746916904846,0.116,0.031,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000761874027110642,"16","h1SMcG0020498"
"h1SMcG00033742",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000857868420774988,0.00673241197836674,0.119,0.033,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417850550391081,"16","h1SMcG0003374"
"h1SMcG00015533",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191238537325578,0.00376152447437567,0.22,0.086,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000931484667605427,"16","h1SMcG0001553"
"h1SMcG00072869",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261307132095007,0.00436174255178863,0.24,0.099,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127277477900836,"16","h1SMcG0007286"
"h1SMcG00120371",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523063427389188,0.0067292476711149,0.132,0.039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254773734212725,"16","h1SMcG0012037"
"h1SMcG00169828",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025924177281931,0.00302720555729196,0.364,0.187,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000012627148270483,"16","h1SMcG0016982"
"h1SMcG00123951",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000889234072577347,0.0075610626776303,0.108,0.029,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000433128132070974,"16","h1SMcG0012395"
"h1SMcG00174841",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286887318254984,0.00741304868254274,0.114,0.032,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000139737074975637,"16","h1SMcG0017484"
"h1SMcG00096392",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000983823367615847,0.00616379587856799,0.147,0.048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000479200685898327,"16","h1SMcG0009639"
"h1SMcG00185377",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149151436629052,0.00416889623971646,0.227,0.093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000726486817532786,"16","h1SMcG0018537"
"h1SMnG00035282",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000927948375902159,0.00619036088224842,0.115,0.033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000451985094934424,"16","h1SMnG0003528"
"h1SMcG00221232",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000378472848367051,0.00696060893944982,0.102,0.027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000184346554982623,"16","h1SMcG0022123"
"h1SMcG00203272",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000179730267209613,0.00595447915321689,0.143,0.047,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000875430185524581,"16","h1SMcG0020327"
"h1SMcG00012124",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000207780817271381,0.00531495589590627,0.154,0.052,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101205880476544,"16","h1SMcG0001212"
"h1SMcG00166052",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000989022638855884,0.0056502176340621,0.147,0.049,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000481733146933924,"16","h1SMcG0016605"
"h1SMcG00185971",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000420083901602274,0.00580138872830998,0.139,0.046,0.000000000000000000000000000000000000000000000000000000000000000000000000000000204614466792436,"16","h1SMcG0018597"
"h1SMcG00213931",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000739051521606675,0.00585257705485474,0.133,0.043,0.000000000000000000000000000000000000000000000000000000000000000000000000000000359977215144179,"16","h1SMcG0021393"
"h1SMcG00089661",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000764010742959396,0.00649836639830561,0.114,0.034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000372134352680663,"16","h1SMcG0008966"
"h1SMcG00086922",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000966715218132057,0.0068365682993632,0.115,0.034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000470867648447762,"16","h1SMcG0008692"
"h1SMcG0002848",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000235035243801223,0.00655334490951056,0.115,0.034,0.000000000000000000000000000000000000000000000000000000000000000000000000000001144809665507,"16","h1SMcG0002848"
