Motif	Factor	Evidence	Curated
MA0708.1_MSX2	>h1SMcG0011765	Orthologs	N
MA0708.1_MSX2	h1SMcG0007041	Orthologs	N
MA0708.1_MSX2	h1SMnG0004392	Orthologs	N
MA0708.1_MSX2	h1SMcG0002721	Orthologs	N
MA0708.1_MSX2	h1SMnG0015159	Orthologs	N
MA0708.1_MSX2	h1SMcG0009116	Orthologs	N
MA0709.1_Msx3	h1SMcG0010623	Orthologs	N
MA0709.1_Msx3	h1SMcG0020634	Orthologs	N
MA0709.1_Msx3	h1SMcG0020740	Orthologs	N
MA0709.1_Msx3	h1SMcG0008401	Orthologs	N
MA0709.1_Msx3	h1SMcG0015572	Orthologs	N
MA0709.1_Msx3	h1SMcG0009835	Orthologs	N
MA0709.1_Msx3	h1SMcG0016884	Orthologs	N
MA0709.1_Msx3	h1SMcG0013909	Orthologs	N
MA0709.1_Msx3	>h1SMcG0022062	Orthologs	N
MA0709.1_Msx3	h1SMcG0000941	Orthologs	N
MA0709.1_Msx3	h1SMcG0007216	Orthologs	N
MA0709.1_Msx3	h1SMcG0018976	Orthologs	N
MA0709.1_Msx3	h1SMcG0003960	Orthologs	N
MA0709.1_Msx3	h1SMcG0006671	Orthologs	N
MA0709.1_Msx3	h1SMcG0022072	Orthologs	N
MA0709.1_Msx3	h1SMcG0006497	Orthologs	N
MA0709.1_Msx3	h1SMcG0012941	Orthologs	N
MA0709.1_Msx3	h1SMcG0003861	Orthologs	N
MA0709.1_Msx3	h1SMcG0021059	Orthologs	N
MA0709.1_Msx3	h1SMcG0006855	Orthologs	N
MA0709.1_Msx3	h1SMcG0011535	Orthologs	N
MA0709.1_Msx3	h1SMcG0019014	Orthologs	N
MA0709.1_Msx3	h1SMcG0000548	Orthologs	N
MA0709.1_Msx3	h1SMcG0021271	Orthologs	N
MA0709.1_Msx3	h1SMcG0001296	Orthologs	N
MA0709.1_Msx3	h1SMcG0000012	Orthologs	N
MA0709.1_Msx3	h1SMcG0004569	Orthologs	N
MA0709.1_Msx3	h1SMcG0008090	Orthologs	N
MA0709.1_Msx3	h1SMcG0009117	Orthologs	N
MA0709.1_Msx3	>h1SMcG0011765	Orthologs	N
MA0709.1_Msx3	h1SMcG0007041	Orthologs	N
MA0709.1_Msx3	h1SMnG0004392	Orthologs	N
MA0709.1_Msx3	h1SMcG0002721	Orthologs	N
MA0709.1_Msx3	h1SMnG0015159	Orthologs	N
MA0709.1_Msx3	h1SMcG0009116	Orthologs	N
MA0863.1_MTF1	NO ORTHOLOGS FOUND	Orthologs	N
MA1108.2_MXI1	NO ORTHOLOGS FOUND	Orthologs	N
MA0100.3_MYB	NO ORTHOLOGS FOUND	Orthologs	N
MA0054.1_myb.Ph3	NO ORTHOLOGS FOUND	Orthologs	N
MA1179.1_MYB1	h1SMcG0000253	Orthologs	N
MA1179.1_MYB1	h1SMnG0026860	Orthologs	N
MA1179.1_MYB1	h1SMcG0016592	Orthologs	N
MA1173.1_MYB101	NO ORTHOLOGS FOUND	Orthologs	N
MA1169.1_MYB105	NO ORTHOLOGS FOUND	Orthologs	N
MA1036.1_MYB111	NO ORTHOLOGS FOUND	Orthologs	N
MA1181.1_MYB113	NO ORTHOLOGS FOUND	Orthologs	N
MA1170.1_MYB118	NO ORTHOLOGS FOUND	Orthologs	N
MA1176.1_MYB119	NO ORTHOLOGS FOUND	Orthologs	N
MA1426.1_MYB124	NO ORTHOLOGS FOUND	Orthologs	N
MA0574.1_MYB15	NO ORTHOLOGS FOUND	Orthologs	N
MA1037.1_MYB24	NO ORTHOLOGS FOUND	Orthologs	N
MA1292.1_MYB27	NO ORTHOLOGS FOUND	Orthologs	N
MA1038.1_MYB3	NO ORTHOLOGS FOUND	Orthologs	N
MA1391.2_MYB33	NO ORTHOLOGS FOUND	Orthologs	N
MA1178.1_MYB3R1	NO ORTHOLOGS FOUND	Orthologs	N
MA1180.1_MYB3R4	NO ORTHOLOGS FOUND	Orthologs	N
MA1172.1_MYB3R5	NO ORTHOLOGS FOUND	Orthologs	N
MA1039.1_MYB4	NO ORTHOLOGS FOUND	Orthologs	N
MA1040.1_MYB46	NO ORTHOLOGS FOUND	Orthologs	N
MA1171.1_MYB52	NO ORTHOLOGS FOUND	Orthologs	N
MA1041.1_MYB55	NO ORTHOLOGS FOUND	Orthologs	N
MA1174.1_MYB56	NO ORTHOLOGS FOUND	Orthologs	N
MA1293.1_MYB57	NO ORTHOLOGS FOUND	Orthologs	N
MA1042.1_MYB59	NO ORTHOLOGS FOUND	Orthologs	N
MA1294.1_MYB62	NO ORTHOLOGS FOUND	Orthologs	N
MA1177.1_MYB65	NO ORTHOLOGS FOUND	Orthologs	N
MA1393.2_MYB70	NO ORTHOLOGS FOUND	Orthologs	N
MA1394.2_MYB73	NO ORTHOLOGS FOUND	Orthologs	N
MA1395.1_MYB77	NO ORTHOLOGS FOUND	Orthologs	N
MA1175.1_MYB81	NO ORTHOLOGS FOUND	Orthologs	N
MA1392.1_MYB98	NO ORTHOLOGS FOUND	Orthologs	N
MA0776.1_MYBL1	NO ORTHOLOGS FOUND	Orthologs	N
MA0777.1_MYBL2	NO ORTHOLOGS FOUND	Orthologs	N
MA0147.3_MYC	h1SMcG0021295	Orthologs	N
MA0566.1_MYC2	h1SMcG0021295	Orthologs	N
MA0568.1_MYC3	NO ORTHOLOGS FOUND	Orthologs	N
MA0569.1_MYC4	NO ORTHOLOGS FOUND	Orthologs	N
MA0104.4_MYCN	h1SMcG0021295	Orthologs	N
MA1641.1_MYF5	h1SMcG0013330	Orthologs	N
MA0667.1_MYF6	h1SMcG0013330	Orthologs	N
MA0499.2_MYOD1	h1SMcG0013330	Orthologs	N
MA0500.2_MYOG	h1SMcG0013330	Orthologs	N
MA1168.1_MYR2	h1SMcG0009563	Orthologs	N
MA0056.2_MZF1	NO ORTHOLOGS FOUND	Orthologs	N
MA0057.1_MZF1(var.2)	NO ORTHOLOGS FOUND	Orthologs	N
MA1674.1_NAC017	NO ORTHOLOGS FOUND	Orthologs	N
MA0935.1_NAC025	NO ORTHOLOGS FOUND	Orthologs	N
MA1427.1_NAC028	NO ORTHOLOGS FOUND	Orthologs	N
MA1675.1_NAC029	NO ORTHOLOGS FOUND	Orthologs	N
MA1045.1_NAC043	NO ORTHOLOGS FOUND	Orthologs	N
MA0937.1_NAC055	NO ORTHOLOGS FOUND	Orthologs	N
MA0938.1_NAC058	NO ORTHOLOGS FOUND	Orthologs	N
MA1676.1_NAC062	NO ORTHOLOGS FOUND	Orthologs	N
MA1677.1_NAC078	NO ORTHOLOGS FOUND	Orthologs	N
MA0939.1_NAC080	NO ORTHOLOGS FOUND	Orthologs	N
MA1043.1_NAC083	NO ORTHOLOGS FOUND	Orthologs	N
MA1044.1_NAC92	NO ORTHOLOGS FOUND	Orthologs	N
MA0929.1_NCU00019	NO ORTHOLOGS FOUND	Orthologs	N
MA1434.1_NCU02182	NO ORTHOLOGS FOUND	Orthologs	N
MA0343.1_NDT80	NO ORTHOLOGS FOUND	Orthologs	N
MA1109.1_NEUROD1	h1SMcG0004651	Orthologs	N
MA0668.1_NEUROD2	h1SMcG0004651	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0018604	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0004451	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0007018	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0022832	Orthologs	N
MA0623.2_NEUROG1	h1SMnG0012616	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0021180	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0018400	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0001162	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0008214	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0009326	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0002524	Orthologs	N
MA0623.2_NEUROG1	h1SMnG0030649	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0019258	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0016534	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0001060	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0001334	Orthologs	N
MA0623.2_NEUROG1	h1SMcG0021898	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0018604	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0004451	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0007018	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0022832	Orthologs	N
MA0669.1_NEUROG2	h1SMnG0012616	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0021180	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0018400	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0001162	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0008214	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0009326	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0002524	Orthologs	N
MA0669.1_NEUROG2	h1SMnG0030649	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0019258	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0016534	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0001060	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0001334	Orthologs	N
MA0669.1_NEUROG2	h1SMcG0021898	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0018604	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0004451	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0007018	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0022832	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMnG0012616	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0021180	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0018400	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0001162	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0008214	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0009326	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0002524	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMnG0030649	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0019258	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0016534	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0001060	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0001334	Orthologs	N
MA1642.1_NEUROG2(var.2)	h1SMcG0021898	Orthologs	N
MA0606.1_NFAT5	h1SMcG0006315	Orthologs	N
MA0624.1_NFATC1	h1SMcG0006315	Orthologs	N
MA0152.1_NFATC2	h1SMcG0006315	Orthologs	N
MA0625.1_NFATC3	h1SMcG0006315	Orthologs	N
MA1525.1_NFATC4	h1SMcG0006315	Orthologs	N
MA0841.1_NFE2	NO ORTHOLOGS FOUND	Orthologs	N
MA0089.2_NFE2L1	NO ORTHOLOGS FOUND	Orthologs	N
MA0150.2_Nfe2l2	NO ORTHOLOGS FOUND	Orthologs	N
MA0670.1_NFIA	h1SMcG0020557	Orthologs	N
MA1643.1_NFIB	h1SMcG0020557	Orthologs	N
MA0161.2_NFIC	h1SMcG0020557	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0020557	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0010623	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0020634	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0020740	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0008401	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0015572	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0009835	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0016884	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0013909	Orthologs	N
MA0119.1_NFIC::TLX1	>h1SMcG0022062	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0000941	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0007216	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0018976	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0003960	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0006671	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0022072	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0006497	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0012941	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0003861	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0021059	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0006855	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0011535	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0019014	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0000548	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0021271	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0001296	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0000012	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0004569	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0008090	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0009117	Orthologs	N
MA0119.1_NFIC::TLX1	>h1SMcG0011765	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0007041	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMnG0004392	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0002721	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMnG0015159	Orthologs	N
MA0119.1_NFIC::TLX1	h1SMcG0009116	Orthologs	N
MA1527.1_NFIC(var.2)	h1SMcG0020557	Orthologs	N
MA0025.2_NFIL3	NO ORTHOLOGS FOUND	Orthologs	N
MA0671.1_NFIX	h1SMcG0020557	Orthologs	N
MA1528.1_NFIX(var.2)	h1SMcG0020557	Orthologs	N
MA0105.4_NFKB1	NO ORTHOLOGS FOUND	Orthologs	N
MA0778.1_NFKB2	NO ORTHOLOGS FOUND	Orthologs	N
MA0060.3_NFYA	h1SMcG0006281	Orthologs	N
MA0060.3_NFYA	h1SMcG0002214	Orthologs	N
MA0502.2_NFYB	h1SMcG0010789	Orthologs	N
MA0502.2_NFYB	h1SMcG0020709	Orthologs	N
MA1644.1_NFYC	h1SMcG0016730	Orthologs	N
MA0048.2_NHLH1	h1SMcG0018604	Orthologs	N
MA0048.2_NHLH1	h1SMcG0004451	Orthologs	N
MA0048.2_NHLH1	h1SMcG0007018	Orthologs	N
MA0048.2_NHLH1	h1SMcG0022832	Orthologs	N
MA0048.2_NHLH1	h1SMnG0012616	Orthologs	N
MA0048.2_NHLH1	h1SMcG0021180	Orthologs	N
MA0048.2_NHLH1	h1SMcG0018400	Orthologs	N
MA0048.2_NHLH1	h1SMcG0001162	Orthologs	N
MA0048.2_NHLH1	h1SMcG0008214	Orthologs	N
MA0048.2_NHLH1	h1SMcG0009326	Orthologs	N
MA0048.2_NHLH1	h1SMcG0002524	Orthologs	N
MA0048.2_NHLH1	h1SMnG0030649	Orthologs	N
MA0048.2_NHLH1	h1SMcG0019258	Orthologs	N
MA0048.2_NHLH1	h1SMcG0016534	Orthologs	N
MA0048.2_NHLH1	h1SMcG0001060	Orthologs	N
MA0048.2_NHLH1	h1SMcG0001334	Orthologs	N
MA0048.2_NHLH1	h1SMcG0021898	Orthologs	N
MA1529.1_NHLH2	h1SMcG0018604	Orthologs	N
MA1529.1_NHLH2	h1SMcG0004451	Orthologs	N
MA1529.1_NHLH2	h1SMcG0007018	Orthologs	N
MA1529.1_NHLH2	h1SMcG0022832	Orthologs	N
MA1529.1_NHLH2	h1SMnG0012616	Orthologs	N
MA1529.1_NHLH2	h1SMcG0021180	Orthologs	N
MA1529.1_NHLH2	h1SMcG0018400	Orthologs	N
MA1529.1_NHLH2	h1SMcG0001162	Orthologs	N
MA1529.1_NHLH2	h1SMcG0008214	Orthologs	N
MA1529.1_NHLH2	h1SMcG0009326	Orthologs	N
MA1529.1_NHLH2	h1SMcG0002524	Orthologs	N
MA1529.1_NHLH2	h1SMnG0030649	Orthologs	N
MA1529.1_NHLH2	h1SMcG0019258	Orthologs	N
MA1529.1_NHLH2	h1SMcG0016534	Orthologs	N
MA1529.1_NHLH2	h1SMcG0001060	Orthologs	N
MA1529.1_NHLH2	h1SMcG0001334	Orthologs	N
MA1529.1_NHLH2	h1SMcG0021898	Orthologs	N
MA0344.1_NHP10	NO ORTHOLOGS FOUND	Orthologs	N
MA0345.1_NHP6A	NO ORTHOLOGS FOUND	Orthologs	N
MA0346.1_NHP6B	NO ORTHOLOGS FOUND	Orthologs	N
MA1451.1_nhr-6	NO ORTHOLOGS FOUND	Orthologs	N
MA1435.1_nit-4	NO ORTHOLOGS FOUND	Orthologs	N
MA0196.1_NK7.1	NO ORTHOLOGS FOUND	Orthologs	N
MA1645.1_NKX2-2	h1SMcG0015960	Orthologs	N
MA1645.1_NKX2-2	h1SMcG0002676	Orthologs	N
MA1645.1_NKX2-2	h1SMcG0003298	Orthologs	N
MA1645.1_NKX2-2	h1SMcG0021174	Orthologs	N
MA0672.1_NKX2-3	h1SMcG0015960	Orthologs	N
MA0672.1_NKX2-3	h1SMcG0002676	Orthologs	N
MA0672.1_NKX2-3	h1SMcG0003298	Orthologs	N
MA0672.1_NKX2-3	h1SMcG0021174	Orthologs	N
MA0063.2_NKX2-5	h1SMcG0015960	Orthologs	N
MA0063.2_NKX2-5	h1SMcG0002676	Orthologs	N
MA0063.2_NKX2-5	h1SMcG0003298	Orthologs	N
MA0063.2_NKX2-5	h1SMcG0021174	Orthologs	N
MA0503.1_Nkx2-5(var.2)	h1SMcG0015960	Orthologs	N
MA0503.1_Nkx2-5(var.2)	h1SMcG0002676	Orthologs	N
MA0503.1_Nkx2-5(var.2)	h1SMcG0003298	Orthologs	N
MA0503.1_Nkx2-5(var.2)	h1SMcG0021174	Orthologs	N
MA0673.1_NKX2-8	h1SMcG0015960	Orthologs	N
MA0673.1_NKX2-8	h1SMcG0002676	Orthologs	N
MA0673.1_NKX2-8	h1SMcG0003298	Orthologs	N
MA0673.1_NKX2-8	h1SMcG0021174	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0010623	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0020634	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0020740	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0008401	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0015572	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0009835	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0016884	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0013909	Orthologs	N
MA0124.2_Nkx3-1	>h1SMcG0022062	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0000941	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0007216	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0018976	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0003960	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0006671	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0022072	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0006497	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0012941	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0003861	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0021059	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0006855	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0011535	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0019014	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0000548	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0021271	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0001296	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0000012	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0004569	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0008090	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0009117	Orthologs	N
MA0124.2_Nkx3-1	>h1SMcG0011765	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0007041	Orthologs	N
MA0124.2_Nkx3-1	h1SMnG0004392	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0002721	Orthologs	N
MA0124.2_Nkx3-1	h1SMnG0015159	Orthologs	N
MA0124.2_Nkx3-1	h1SMcG0009116	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0010623	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0020634	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0020740	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0008401	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0015572	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0009835	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0016884	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0013909	Orthologs	N
MA0122.3_Nkx3-2	>h1SMcG0022062	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0000941	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0007216	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0018976	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0003960	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0006671	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0022072	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0006497	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0012941	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0003861	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0021059	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0006855	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0011535	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0019014	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0000548	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0021271	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0001296	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0000012	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0004569	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0008090	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0009117	Orthologs	N
MA0122.3_Nkx3-2	>h1SMcG0011765	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0007041	Orthologs	N
MA0122.3_Nkx3-2	h1SMnG0004392	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0002721	Orthologs	N
MA0122.3_Nkx3-2	h1SMnG0015159	Orthologs	N
MA0122.3_Nkx3-2	h1SMcG0009116	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0010623	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0020634	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0020740	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0008401	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0015572	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0009835	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0016884	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0013909	Orthologs	N
MA0674.1_NKX6-1	>h1SMcG0022062	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0000941	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0007216	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0018976	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0003960	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0006671	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0022072	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0006497	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0012941	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0003861	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0021059	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0006855	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0011535	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0019014	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0000548	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0021271	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0001296	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0000012	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0004569	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0008090	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0009117	Orthologs	N
MA0674.1_NKX6-1	>h1SMcG0011765	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0007041	Orthologs	N
MA0674.1_NKX6-1	h1SMnG0004392	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0002721	Orthologs	N
MA0674.1_NKX6-1	h1SMnG0015159	Orthologs	N
MA0674.1_NKX6-1	h1SMcG0009116	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0010623	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0020634	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0020740	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0008401	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0015572	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0009835	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0016884	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0013909	Orthologs	N
MA0675.1_NKX6-2	>h1SMcG0022062	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0000941	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0007216	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0018976	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0003960	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0006671	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0022072	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0006497	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0012941	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0003861	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0021059	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0006855	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0011535	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0019014	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0000548	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0021271	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0001296	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0000012	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0004569	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0008090	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0009117	Orthologs	N
MA0675.1_NKX6-2	>h1SMcG0011765	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0007041	Orthologs	N
MA0675.1_NKX6-2	h1SMnG0004392	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0002721	Orthologs	N
MA0675.1_NKX6-2	h1SMnG0015159	Orthologs	N
MA0675.1_NKX6-2	h1SMcG0009116	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0010623	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0020634	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0020740	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0008401	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0015572	Orthologs	N
MA1530.1_NKX6-3	h1SMcG0009835	Orthologs	N
